Year,Transect,Level,Replicate,Data_Taken,Organism,Category,Notes
2021,20,12,3,NO,Tricellaria,"NA",NA
2021,20,12,3,NO,Hildenbrandia,"NA",NA
2021,20,12,3,NO,Ralfsia,"NA",NA
2021,20,12,3,NO,Mytilus edilus,"NA",NA
2021,20,12,3,NO,Semibalanus balanoides,"NA",NA
2021,20,13,1,NO,Elachista fucicola,"NA",NA
2021,20,13,1,NO,Sertularia,"NA",NA
2021,20,13,1,NO,Tubularia sp.,"NA",NA
2021,20,13,1,NO,Campanularia/Obelia,"NA",NA
2021,20,13,1,NO,Metridium senile,"NA",NA
2021,20,13,1,NO,Electra pilosa,"NA",NA
2021,20,13,1,NO,Schizoporella unicornis,"NA",NA
2021,20,13,1,NO,Membranipora membranacea,"NA",NA
2021,20,13,1,NO,Celleporella hyalina,"NA",NA
2021,20,13,1,NO,Cryptosula pallasiana,"NA",NA
2021,20,13,1,NO,Spirorbis,"NA",NA
2021,20,13,1,NO,Leucosolenia,"NA",NA
2021,20,13,1,NO,Halichondria,"NA",NA
2021,20,13,1,NO,Porphyra,"NA",NA
2021,20,13,1,NO,Flustrellidra hispida,"NA",NA
2021,20,13,1,NO,Ectocarpus,"NA",NA
2021,20,13,1,NO,Microporella ciliata,"NA",NA
2021,20,13,1,NO,Spermothamnion repens,"NA",NA
2021,20,13,1,NO,Alcyonidium sp.,"NA",NA
2021,20,13,1,NO,Acrosiphonia sp.,"NA",NA
2021,20,13,1,NO,Ahnfeltia plicata,"NA",NA
2021,20,13,1,NO,Bugula neritina,"NA",NA
2021,20,13,1,NO,Ceramium virgatum,"NA",NA
2021,20,13,1,NO,Chaetomorpha,"NA",NA
2021,20,13,1,NO,Chordaria flagelliformis,"NA",NA
2021,20,13,1,NO,Cribrilina,"NA",NA
2021,20,13,1,NO,Cladophora,"NA",NA
2021,20,13,1,NO,Colpomenia peregrina,"NA",NA
2021,20,13,1,NO,Dynamena pumila,"NA",NA
2021,20,13,1,NO,Enteromorpha,"NA",NA
2021,20,13,1,NO,Leathesia marina,"NA",NA
2021,20,13,1,NO,Polysiphonia,"NA",NA
2021,20,13,1,NO,Rhizoclonium tortuosum,"NA",NA
2021,20,13,1,NO,Ulva lactuca,"NA",NA
2021,20,13,1,NO,unident bryozoans,"NA",NA
2021,20,13,1,NO,Aplidium (formerly Amaroucium),"NA",NA
2021,20,13,1,NO,Botrylloides violaceus,"NA",NA
2021,20,13,1,NO,Botryllus schlosseri...43,"NA",NA
2021,20,13,1,NO,Amathia,"NA",NA
2021,20,13,1,NO,Codium fragile,"NA",NA
2021,20,13,1,NO,Cystoclonium purpureum,"NA",NA
2021,20,13,1,NO,Botryllus schlosseri...47,"NA",NA
2021,20,13,1,NO,Didemnum vexillum,"NA",NA
2021,20,13,1,NO,Diplosoma,"NA",NA
2021,20,13,1,NO,Dumontia contorta,"NA",NA
2021,20,13,1,NO,Pylaiella littoralis,"NA",NA
2021,20,13,1,NO,Plumaria plumosa,"NA",NA
2021,20,13,1,NO,Scytosiphon lomentaria,"NA",NA
2021,20,13,1,NO,Spongomorpha sp.,"NA",NA
2021,20,13,1,NO,Corallina officinalis,"NA",NA
2021,20,13,1,NO,Vertebrata lanosa,"NA",NA
2021,20,13,1,NO,Bonnemaisonia hamifera,"NA",NA
2021,20,13,1,NO,Prasiola stipitata,"NA",NA
2021,20,13,1,NO,Tricellaria,"NA",NA
2021,20,13,1,NO,Hildenbrandia,"NA",NA
2021,20,13,1,NO,Ralfsia,"NA",NA
2021,20,13,1,NO,Mytilus edilus,"NA",NA
2021,20,13,1,NO,Semibalanus balanoides,"NA",NA
2021,20,13,2,NO,Elachista fucicola,"NA",NA
2021,20,13,2,NO,Sertularia,"NA",NA
2021,20,13,2,NO,Tubularia sp.,"NA",NA
2021,20,13,2,NO,Campanularia/Obelia,"NA",NA
2021,20,13,2,NO,Metridium senile,"NA",NA
2021,20,13,2,NO,Electra pilosa,"NA",NA
2021,20,13,2,NO,Schizoporella unicornis,"NA",NA
2021,20,13,2,NO,Membranipora membranacea,"NA",NA
2021,20,13,2,NO,Celleporella hyalina,"NA",NA
2021,20,13,2,NO,Cryptosula pallasiana,"NA",NA
2021,20,13,2,NO,Spirorbis,"NA",NA
2021,20,13,2,NO,Leucosolenia,"NA",NA
2021,20,13,2,NO,Halichondria,"NA",NA
2021,20,13,2,NO,Porphyra,"NA",NA
2021,20,13,2,NO,Flustrellidra hispida,"NA",NA
2021,20,13,2,NO,Ectocarpus,"NA",NA
2021,20,13,2,NO,Microporella ciliata,"NA",NA
2021,20,13,2,NO,Spermothamnion repens,"NA",NA
2021,20,13,2,NO,Alcyonidium sp.,"NA",NA
2021,20,13,2,NO,Acrosiphonia sp.,"NA",NA
2021,20,13,2,NO,Ahnfeltia plicata,"NA",NA
2021,20,13,2,NO,Bugula neritina,"NA",NA
2021,20,13,2,NO,Ceramium virgatum,"NA",NA
2021,20,13,2,NO,Chaetomorpha,"NA",NA
2021,20,13,2,NO,Chordaria flagelliformis,"NA",NA
2021,20,13,2,NO,Cribrilina,"NA",NA
2021,20,13,2,NO,Cladophora,"NA",NA
2021,20,13,2,NO,Colpomenia peregrina,"NA",NA
2021,20,13,2,NO,Dynamena pumila,"NA",NA
2021,20,13,2,NO,Enteromorpha,"NA",NA
2021,20,13,2,NO,Leathesia marina,"NA",NA
2021,20,13,2,NO,Polysiphonia,"NA",NA
2021,20,13,2,NO,Rhizoclonium tortuosum,"NA",NA
2021,20,13,2,NO,Ulva lactuca,"NA",NA
2021,20,13,2,NO,unident bryozoans,"NA",NA
2021,20,13,2,NO,Aplidium (formerly Amaroucium),"NA",NA
2021,20,13,2,NO,Botrylloides violaceus,"NA",NA
2021,20,13,2,NO,Botryllus schlosseri...43,"NA",NA
2021,20,13,2,NO,Amathia,"NA",NA
2021,20,13,2,NO,Codium fragile,"NA",NA
2021,20,13,2,NO,Cystoclonium purpureum,"NA",NA
2021,20,13,2,NO,Botryllus schlosseri...47,"NA",NA
2021,20,13,2,NO,Didemnum vexillum,"NA",NA
2021,20,13,2,NO,Diplosoma,"NA",NA
2021,20,13,2,NO,Dumontia contorta,"NA",NA
2021,20,13,2,NO,Pylaiella littoralis,"NA",NA
2021,20,13,2,NO,Plumaria plumosa,"NA",NA
2021,20,13,2,NO,Scytosiphon lomentaria,"NA",NA
2021,20,13,2,NO,Spongomorpha sp.,"NA",NA
2021,20,13,2,NO,Corallina officinalis,"NA",NA
2021,20,13,2,NO,Vertebrata lanosa,"NA",NA
2021,20,13,2,NO,Bonnemaisonia hamifera,"NA",NA
2021,20,13,2,NO,Prasiola stipitata,"NA",NA
2021,20,13,2,NO,Tricellaria,"NA",NA
2021,20,13,2,NO,Hildenbrandia,"NA",NA
2021,20,13,2,NO,Ralfsia,"NA",NA
2021,20,13,2,NO,Mytilus edilus,"NA",NA
2021,20,13,2,NO,Semibalanus balanoides,"NA",NA
2021,20,13,3,NO,Elachista fucicola,"NA",NA
2021,20,13,3,NO,Sertularia,"NA",NA
2021,20,13,3,NO,Tubularia sp.,"NA",NA
2021,20,13,3,NO,Campanularia/Obelia,"NA",NA
2021,20,13,3,NO,Metridium senile,"NA",NA
2021,20,13,3,NO,Electra pilosa,"NA",NA
2021,20,13,3,NO,Schizoporella unicornis,"NA",NA
2021,20,13,3,NO,Membranipora membranacea,"NA",NA
2021,20,13,3,NO,Celleporella hyalina,"NA",NA
2021,20,13,3,NO,Cryptosula pallasiana,"NA",NA
2021,20,13,3,NO,Spirorbis,"NA",NA
2021,20,13,3,NO,Leucosolenia,"NA",NA
2021,20,13,3,NO,Halichondria,"NA",NA
2021,20,13,3,NO,Porphyra,"NA",NA
2021,20,13,3,NO,Flustrellidra hispida,"NA",NA
2021,20,13,3,NO,Ectocarpus,"NA",NA
2021,20,13,3,NO,Microporella ciliata,"NA",NA
2021,20,13,3,NO,Spermothamnion repens,"NA",NA
2021,20,13,3,NO,Alcyonidium sp.,"NA",NA
2021,20,13,3,NO,Acrosiphonia sp.,"NA",NA
2021,20,13,3,NO,Ahnfeltia plicata,"NA",NA
2021,20,13,3,NO,Bugula neritina,"NA",NA
2021,20,13,3,NO,Ceramium virgatum,"NA",NA
2021,20,13,3,NO,Chaetomorpha,"NA",NA
2021,20,13,3,NO,Chordaria flagelliformis,"NA",NA
2021,20,13,3,NO,Cribrilina,"NA",NA
2021,20,13,3,NO,Cladophora,"NA",NA
2021,20,13,3,NO,Colpomenia peregrina,"NA",NA
2021,20,13,3,NO,Dynamena pumila,"NA",NA
2021,20,13,3,NO,Enteromorpha,"NA",NA
2021,20,13,3,NO,Leathesia marina,"NA",NA
2021,20,13,3,NO,Polysiphonia,"NA",NA
2021,20,13,3,NO,Rhizoclonium tortuosum,"NA",NA
2021,20,13,3,NO,Ulva lactuca,"NA",NA
2021,20,13,3,NO,unident bryozoans,"NA",NA
2021,20,13,3,NO,Aplidium (formerly Amaroucium),"NA",NA
2021,20,13,3,NO,Botrylloides violaceus,"NA",NA
2021,20,13,3,NO,Botryllus schlosseri...43,"NA",NA
2021,20,13,3,NO,Amathia,"NA",NA
2021,20,13,3,NO,Codium fragile,"NA",NA
2021,20,13,3,NO,Cystoclonium purpureum,"NA",NA
2021,20,13,3,NO,Botryllus schlosseri...47,"NA",NA
2021,20,13,3,NO,Didemnum vexillum,"NA",NA
2021,20,13,3,NO,Diplosoma,"NA",NA
2021,20,13,3,NO,Dumontia contorta,"NA",NA
2021,20,13,3,NO,Pylaiella littoralis,"NA",NA
2021,20,13,3,NO,Plumaria plumosa,"NA",NA
2021,20,13,3,NO,Scytosiphon lomentaria,"NA",NA
2021,20,13,3,NO,Spongomorpha sp.,"NA",NA
2021,20,13,3,NO,Corallina officinalis,"NA",NA
2021,20,13,3,NO,Vertebrata lanosa,"NA",NA
2021,20,13,3,NO,Bonnemaisonia hamifera,"NA",NA
2021,20,13,3,NO,Prasiola stipitata,"NA",NA
2021,20,13,3,NO,Tricellaria,"NA",NA
2021,20,13,3,NO,Hildenbrandia,"NA",NA
2021,20,13,3,NO,Ralfsia,"NA",NA
2021,20,13,3,NO,Mytilus edilus,"NA",NA
2021,20,13,3,NO,Semibalanus balanoides,"NA",NA
2021,20,14,1,NO,Elachista fucicola,"NA",NA
2021,20,14,1,NO,Sertularia,"NA",NA
2021,20,14,1,NO,Tubularia sp.,"NA",NA
2021,20,14,1,NO,Campanularia/Obelia,"NA",NA
2021,20,14,1,NO,Metridium senile,"NA",NA
2021,20,14,1,NO,Electra pilosa,"NA",NA
2021,20,14,1,NO,Schizoporella unicornis,"NA",NA
2021,20,14,1,NO,Membranipora membranacea,"NA",NA
2021,20,14,1,NO,Celleporella hyalina,"NA",NA
2021,20,14,1,NO,Cryptosula pallasiana,"NA",NA
2021,20,14,1,NO,Spirorbis,"NA",NA
2021,20,14,1,NO,Leucosolenia,"NA",NA
2021,20,14,1,NO,Halichondria,"NA",NA
2021,20,14,1,NO,Porphyra,"NA",NA
2021,20,14,1,NO,Flustrellidra hispida,"NA",NA
2021,20,14,1,NO,Ectocarpus,"NA",NA
2021,20,14,1,NO,Microporella ciliata,"NA",NA
2021,20,14,1,NO,Spermothamnion repens,"NA",NA
2021,20,14,1,NO,Alcyonidium sp.,"NA",NA
2021,20,14,1,NO,Acrosiphonia sp.,"NA",NA
2021,20,14,1,NO,Ahnfeltia plicata,"NA",NA
2021,20,14,1,NO,Bugula neritina,"NA",NA
2021,20,14,1,NO,Ceramium virgatum,"NA",NA
2021,20,14,1,NO,Chaetomorpha,"NA",NA
2021,20,14,1,NO,Chordaria flagelliformis,"NA",NA
2021,20,14,1,NO,Cribrilina,"NA",NA
2021,20,14,1,NO,Cladophora,"NA",NA
2021,20,14,1,NO,Colpomenia peregrina,"NA",NA
2021,20,14,1,NO,Dynamena pumila,"NA",NA
2021,20,14,1,NO,Enteromorpha,"NA",NA
2021,20,14,1,NO,Leathesia marina,"NA",NA
2021,20,14,1,NO,Polysiphonia,"NA",NA
2021,20,14,1,NO,Rhizoclonium tortuosum,"NA",NA
2021,20,14,1,NO,Ulva lactuca,"NA",NA
2021,20,14,1,NO,unident bryozoans,"NA",NA
2021,20,14,1,NO,Aplidium (formerly Amaroucium),"NA",NA
2021,20,14,1,NO,Botrylloides violaceus,"NA",NA
2021,20,14,1,NO,Botryllus schlosseri...43,"NA",NA
2021,20,14,1,NO,Amathia,"NA",NA
2021,20,14,1,NO,Codium fragile,"NA",NA
2021,20,14,1,NO,Cystoclonium purpureum,"NA",NA
2021,20,14,1,NO,Botryllus schlosseri...47,"NA",NA
2021,20,14,1,NO,Didemnum vexillum,"NA",NA
2021,20,14,1,NO,Diplosoma,"NA",NA
2021,20,14,1,NO,Dumontia contorta,"NA",NA
2021,20,14,1,NO,Pylaiella littoralis,"NA",NA
2021,20,14,1,NO,Plumaria plumosa,"NA",NA
2021,20,14,1,NO,Scytosiphon lomentaria,"NA",NA
2021,20,14,1,NO,Spongomorpha sp.,"NA",NA
2021,20,14,1,NO,Corallina officinalis,"NA",NA
2021,20,14,1,NO,Vertebrata lanosa,"NA",NA
2021,20,14,1,NO,Bonnemaisonia hamifera,"NA",NA
2021,20,14,1,NO,Prasiola stipitata,"NA",NA
2021,20,14,1,NO,Tricellaria,"NA",NA
2021,20,14,1,NO,Hildenbrandia,"NA",NA
2021,20,14,1,NO,Ralfsia,"NA",NA
2021,20,14,1,NO,Mytilus edilus,"NA",NA
2021,20,14,1,NO,Semibalanus balanoides,"NA",NA
2021,20,14,2,NO,Elachista fucicola,"NA",NA
2021,20,14,2,NO,Sertularia,"NA",NA
2021,20,14,2,NO,Tubularia sp.,"NA",NA
2021,20,14,2,NO,Campanularia/Obelia,"NA",NA
2021,20,14,2,NO,Metridium senile,"NA",NA
2021,20,14,2,NO,Electra pilosa,"NA",NA
2021,20,14,2,NO,Schizoporella unicornis,"NA",NA
2021,20,14,2,NO,Membranipora membranacea,"NA",NA
2021,20,14,2,NO,Celleporella hyalina,"NA",NA
2021,20,14,2,NO,Cryptosula pallasiana,"NA",NA
2021,20,14,2,NO,Spirorbis,"NA",NA
2021,20,14,2,NO,Leucosolenia,"NA",NA
2021,20,14,2,NO,Halichondria,"NA",NA
2021,20,14,2,NO,Porphyra,"NA",NA
2021,20,14,2,NO,Flustrellidra hispida,"NA",NA
2021,20,14,2,NO,Ectocarpus,"NA",NA
2021,20,14,2,NO,Microporella ciliata,"NA",NA
2021,20,14,2,NO,Spermothamnion repens,"NA",NA
2021,20,14,2,NO,Alcyonidium sp.,"NA",NA
2021,20,14,2,NO,Acrosiphonia sp.,"NA",NA
2021,20,14,2,NO,Ahnfeltia plicata,"NA",NA
2021,20,14,2,NO,Bugula neritina,"NA",NA
2021,20,14,2,NO,Ceramium virgatum,"NA",NA
2021,20,14,2,NO,Chaetomorpha,"NA",NA
2021,20,14,2,NO,Chordaria flagelliformis,"NA",NA
2021,20,14,2,NO,Cribrilina,"NA",NA
2021,20,14,2,NO,Cladophora,"NA",NA
2021,20,14,2,NO,Colpomenia peregrina,"NA",NA
2021,20,14,2,NO,Dynamena pumila,"NA",NA
2021,20,14,2,NO,Enteromorpha,"NA",NA
2021,20,14,2,NO,Leathesia marina,"NA",NA
2021,20,14,2,NO,Polysiphonia,"NA",NA
2021,20,14,2,NO,Rhizoclonium tortuosum,"NA",NA
2021,20,14,2,NO,Ulva lactuca,"NA",NA
2021,20,14,2,NO,unident bryozoans,"NA",NA
2021,20,14,2,NO,Aplidium (formerly Amaroucium),"NA",NA
2021,20,14,2,NO,Botrylloides violaceus,"NA",NA
2021,20,14,2,NO,Botryllus schlosseri...43,"NA",NA
2021,20,14,2,NO,Amathia,"NA",NA
2021,20,14,2,NO,Codium fragile,"NA",NA
2021,20,14,2,NO,Cystoclonium purpureum,"NA",NA
2021,20,14,2,NO,Botryllus schlosseri...47,"NA",NA
2021,20,14,2,NO,Didemnum vexillum,"NA",NA
2021,20,14,2,NO,Diplosoma,"NA",NA
2021,20,14,2,NO,Dumontia contorta,"NA",NA
2021,20,14,2,NO,Pylaiella littoralis,"NA",NA
2021,20,14,2,NO,Plumaria plumosa,"NA",NA
2021,20,14,2,NO,Scytosiphon lomentaria,"NA",NA
2021,20,14,2,NO,Spongomorpha sp.,"NA",NA
2021,20,14,2,NO,Corallina officinalis,"NA",NA
2021,20,14,2,NO,Vertebrata lanosa,"NA",NA
2021,20,14,2,NO,Bonnemaisonia hamifera,"NA",NA
2021,20,14,2,NO,Prasiola stipitata,"NA",NA
2021,20,14,2,NO,Tricellaria,"NA",NA
2021,20,14,2,NO,Hildenbrandia,"NA",NA
2021,20,14,2,NO,Ralfsia,"NA",NA
2021,20,14,2,NO,Mytilus edilus,"NA",NA
2021,20,14,2,NO,Semibalanus balanoides,"NA",NA
2021,20,14,3,NO,Elachista fucicola,"NA",NA
2021,20,14,3,NO,Sertularia,"NA",NA
2021,20,14,3,NO,Tubularia sp.,"NA",NA
2021,20,14,3,NO,Campanularia/Obelia,"NA",NA
2021,20,14,3,NO,Metridium senile,"NA",NA
2021,20,14,3,NO,Electra pilosa,"NA",NA
2021,20,14,3,NO,Schizoporella unicornis,"NA",NA
2021,20,14,3,NO,Membranipora membranacea,"NA",NA
2021,20,14,3,NO,Celleporella hyalina,"NA",NA
2021,20,14,3,NO,Cryptosula pallasiana,"NA",NA
2021,20,14,3,NO,Spirorbis,"NA",NA
2021,20,14,3,NO,Leucosolenia,"NA",NA
2021,20,14,3,NO,Halichondria,"NA",NA
2021,20,14,3,NO,Porphyra,"NA",NA
2021,20,14,3,NO,Flustrellidra hispida,"NA",NA
2021,20,14,3,NO,Ectocarpus,"NA",NA
2021,20,14,3,NO,Microporella ciliata,"NA",NA
2021,20,14,3,NO,Spermothamnion repens,"NA",NA
2021,20,14,3,NO,Alcyonidium sp.,"NA",NA
2021,20,14,3,NO,Acrosiphonia sp.,"NA",NA
2021,20,14,3,NO,Ahnfeltia plicata,"NA",NA
2021,20,14,3,NO,Bugula neritina,"NA",NA
2021,20,14,3,NO,Ceramium virgatum,"NA",NA
2021,20,14,3,NO,Chaetomorpha,"NA",NA
2021,20,14,3,NO,Chordaria flagelliformis,"NA",NA
2021,20,14,3,NO,Cribrilina,"NA",NA
2021,20,14,3,NO,Cladophora,"NA",NA
2021,20,14,3,NO,Colpomenia peregrina,"NA",NA
2021,20,14,3,NO,Dynamena pumila,"NA",NA
2021,20,14,3,NO,Enteromorpha,"NA",NA
2021,20,14,3,NO,Leathesia marina,"NA",NA
2021,20,14,3,NO,Polysiphonia,"NA",NA
2021,20,14,3,NO,Rhizoclonium tortuosum,"NA",NA
2021,20,14,3,NO,Ulva lactuca,"NA",NA
2021,20,14,3,NO,unident bryozoans,"NA",NA
2021,20,14,3,NO,Aplidium (formerly Amaroucium),"NA",NA
2021,20,14,3,NO,Botrylloides violaceus,"NA",NA
2021,20,14,3,NO,Botryllus schlosseri...43,"NA",NA
2021,20,14,3,NO,Amathia,"NA",NA
2021,20,14,3,NO,Codium fragile,"NA",NA
2021,20,14,3,NO,Cystoclonium purpureum,"NA",NA
2021,20,14,3,NO,Botryllus schlosseri...47,"NA",NA
2021,20,14,3,NO,Didemnum vexillum,"NA",NA
2021,20,14,3,NO,Diplosoma,"NA",NA
2021,20,14,3,NO,Dumontia contorta,"NA",NA
2021,20,14,3,NO,Pylaiella littoralis,"NA",NA
2021,20,14,3,NO,Plumaria plumosa,"NA",NA
2021,20,14,3,NO,Scytosiphon lomentaria,"NA",NA
2021,20,14,3,NO,Spongomorpha sp.,"NA",NA
2021,20,14,3,NO,Corallina officinalis,"NA",NA
2021,20,14,3,NO,Vertebrata lanosa,"NA",NA
2021,20,14,3,NO,Bonnemaisonia hamifera,"NA",NA
2021,20,14,3,NO,Prasiola stipitata,"NA",NA
2021,20,14,3,NO,Tricellaria,"NA",NA
2021,20,14,3,NO,Hildenbrandia,"NA",NA
2021,20,14,3,NO,Ralfsia,"NA",NA
2021,20,14,3,NO,Mytilus edilus,"NA",NA
2021,20,14,3,NO,Semibalanus balanoides,"NA",NA
2021,22,-2,1,YES,Elachista fucicola,0.0,NA
2021,22,-2,1,YES,Sertularia,0.0,NA
2021,22,-2,1,YES,Tubularia sp.,0.0,NA
2021,22,-2,1,YES,Campanularia/Obelia,0.0,NA
2021,22,-2,1,YES,Metridium senile,0.0,NA
2021,22,-2,1,YES,Electra pilosa,0.0,NA
2021,22,-2,1,YES,Schizoporella unicornis,0.0,NA
2021,22,-2,1,YES,Membranipora membranacea,0.0,NA
2021,22,-2,1,YES,Celleporella hyalina,0.0,NA
2021,22,-2,1,YES,Cryptosula pallasiana,0.0,NA
2021,22,-2,1,YES,Spirorbis,0.0,NA
2021,22,-2,1,YES,Leucosolenia,0.0,NA
2021,22,-2,1,YES,Halichondria,0.0,NA
2021,22,-2,1,YES,Porphyra,0.0,NA
2021,22,-2,1,YES,Flustrellidra hispida,0.0,NA
2021,22,-2,1,YES,Ectocarpus,0.0,NA
2021,22,-2,1,YES,Microporella ciliata,0.0,NA
2021,22,-2,1,YES,Spermothamnion repens,0.0,NA
2021,22,-2,1,YES,Alcyonidium sp.,0.0,NA
2021,22,-2,1,YES,Acrosiphonia sp.,0.0,NA
2021,22,-2,1,YES,Ahnfeltia plicata,0.0,NA
2021,22,-2,1,YES,Bugula neritina,0.0,NA
2021,22,-2,1,YES,Ceramium virgatum,0.0,NA
2021,22,-2,1,YES,Chaetomorpha,0.0,NA
2021,22,-2,1,YES,Chordaria flagelliformis,0.0,NA
2021,22,-2,1,YES,Cribrilina,0.0,NA
2021,22,-2,1,YES,Cladophora,0.0,NA
2021,22,-2,1,YES,Colpomenia peregrina,0.0,NA
2021,22,-2,1,YES,Dynamena pumila,0.0,NA
2021,22,-2,1,YES,Enteromorpha,0.0,NA
2021,22,-2,1,YES,Leathesia marina,0.0,NA
2021,22,-2,1,YES,Polysiphonia,0.0,NA
2021,22,-2,1,YES,Rhizoclonium tortuosum,0.0,NA
2021,22,-2,1,YES,Ulva lactuca,0.0,NA
2021,22,-2,1,YES,unident bryozoans,0.0,NA
2021,22,-2,1,YES,Aplidium (formerly Amaroucium),0.0,NA
2021,22,-2,1,YES,Botrylloides violaceus,0.0,NA
2021,22,-2,1,YES,Botryllus schlosseri...43,0.0,NA
2021,22,-2,1,YES,Amathia,0.0,NA
2021,22,-2,1,YES,Codium fragile,0.0,NA
2021,22,-2,1,YES,Cystoclonium purpureum,0.0,NA
2021,22,-2,1,YES,Botryllus schlosseri...47,0.0,NA
2021,22,-2,1,YES,Didemnum vexillum,0.0,NA
2021,22,-2,1,YES,Diplosoma,0.0,NA
2021,22,-2,1,YES,Dumontia contorta,0.0,NA
2021,22,-2,1,YES,Pylaiella littoralis,0.0,NA
2021,22,-2,1,YES,Plumaria plumosa,0.0,NA
2021,22,-2,1,YES,Scytosiphon lomentaria,0.0,NA
2021,22,-2,1,YES,Spongomorpha sp.,0.0,NA
2021,22,-2,1,YES,Corallina officinalis,0.0,NA
2021,22,-2,1,YES,Vertebrata lanosa,0.0,NA
2021,22,-2,1,YES,Bonnemaisonia hamifera,0.0,NA
2021,22,-2,1,YES,Prasiola stipitata,0.0,NA
2021,22,-2,1,YES,Tricellaria,0.0,NA
2021,22,-2,1,YES,Mastocarpus stellatus Base,0.0,NA
2021,22,-2,1,YES,Semibalanus balanoides,0.0,NA
2021,22,-2,1,YES,Modiolus modiolus,0.0,NA
2021,22,-2,1,YES,Mytilus edulis,0.0,NA
2021,22,-2,1,YES,Hildenbrandia rubra,0.0,NA
2021,22,-2,1,YES,Fucus,0.0,NA
2021,22,-2,1,YES,Algal parasite on Mastocarpus,0.0,NA
2021,22,-2,1,YES,bare rock,0.0,NA
2021,22,-2,1,YES,Fucus vesiculosus,0.0,NA
2021,22,-2,1,YES,Chondrous crispus,0.0,NA
2021,22,-2,2,YES,Elachista fucicola,0.0,NA
2021,22,-2,2,YES,Sertularia,0.0,NA
2021,22,-2,2,YES,Tubularia sp.,0.0,NA
2021,22,-2,2,YES,Campanularia/Obelia,0.0,NA
2021,22,-2,2,YES,Metridium senile,0.0,NA
2021,22,-2,2,YES,Electra pilosa,0.0,NA
2021,22,-2,2,YES,Schizoporella unicornis,0.0,NA
2021,22,-2,2,YES,Membranipora membranacea,0.0,NA
2021,22,-2,2,YES,Celleporella hyalina,0.0,NA
2021,22,-2,2,YES,Cryptosula pallasiana,0.0,NA
2021,22,-2,2,YES,Spirorbis,0.0,NA
2021,22,-2,2,YES,Leucosolenia,0.0,NA
2021,22,-2,2,YES,Halichondria,0.0,NA
2021,22,-2,2,YES,Porphyra,0.0,NA
2021,22,-2,2,YES,Flustrellidra hispida,0.0,NA
2021,22,-2,2,YES,Ectocarpus,0.0,NA
2021,22,-2,2,YES,Microporella ciliata,0.0,NA
2021,22,-2,2,YES,Spermothamnion repens,0.0,NA
2021,22,-2,2,YES,Alcyonidium sp.,0.0,NA
2021,22,-2,2,YES,Acrosiphonia sp.,0.0,NA
2021,22,-2,2,YES,Ahnfeltia plicata,0.0,NA
2021,22,-2,2,YES,Bugula neritina,0.0,NA
2021,22,-2,2,YES,Ceramium virgatum,0.0,NA
2021,22,-2,2,YES,Chaetomorpha,0.0,NA
2021,22,-2,2,YES,Chordaria flagelliformis,0.0,NA
2021,22,-2,2,YES,Cribrilina,0.0,NA
2021,22,-2,2,YES,Cladophora,0.0,NA
2021,22,-2,2,YES,Colpomenia peregrina,0.0,NA
2021,22,-2,2,YES,Dynamena pumila,0.0,NA
2021,22,-2,2,YES,Enteromorpha,0.0,NA
2021,22,-2,2,YES,Leathesia marina,0.0,NA
2021,22,-2,2,YES,Polysiphonia,0.0,NA
2021,22,-2,2,YES,Rhizoclonium tortuosum,0.0,NA
2021,22,-2,2,YES,Ulva lactuca,0.0,NA
2021,22,-2,2,YES,unident bryozoans,0.0,NA
2021,22,-2,2,YES,Aplidium (formerly Amaroucium),0.0,NA
2021,22,-2,2,YES,Botrylloides violaceus,0.0,NA
2021,22,-2,2,YES,Botryllus schlosseri...43,0.0,NA
2021,22,-2,2,YES,Amathia,0.0,NA
2021,22,-2,2,YES,Codium fragile,0.0,NA
2021,22,-2,2,YES,Cystoclonium purpureum,0.0,NA
2021,22,-2,2,YES,Botryllus schlosseri...47,0.0,NA
2021,22,-2,2,YES,Didemnum vexillum,0.0,NA
2021,22,-2,2,YES,Diplosoma,0.0,NA
2021,22,-2,2,YES,Dumontia contorta,0.0,NA
2021,22,-2,2,YES,Pylaiella littoralis,0.0,NA
2021,22,-2,2,YES,Plumaria plumosa,0.0,NA
2021,22,-2,2,YES,Scytosiphon lomentaria,0.0,NA
2021,22,-2,2,YES,Spongomorpha sp.,0.0,NA
2021,22,-2,2,YES,Corallina officinalis,0.0,NA
2021,22,-2,2,YES,Vertebrata lanosa,0.0,NA
2021,22,-2,2,YES,Bonnemaisonia hamifera,0.0,NA
2021,22,-2,2,YES,Prasiola stipitata,0.0,NA
2021,22,-2,2,YES,Tricellaria,0.0,NA
2021,22,-2,2,YES,Mastocarpus stellatus Base,0.0,NA
2021,22,-2,2,YES,Semibalanus balanoides,0.0,NA
2021,22,-2,2,YES,Modiolus modiolus,0.0,NA
2021,22,-2,2,YES,Mytilus edulis,0.0,NA
2021,22,-2,2,YES,Hildenbrandia rubra,0.0,NA
2021,22,-2,2,YES,Fucus,0.0,NA
2021,22,-2,2,YES,Algal parasite on Mastocarpus,0.0,NA
2021,22,-2,2,YES,bare rock,0.0,NA
2021,22,-2,2,YES,Fucus vesiculosus,0.0,NA
2021,22,-2,2,YES,Chondrous crispus,0.0,NA
2021,22,-2,3,YES,Elachista fucicola,0.0,NA
2021,22,-2,3,YES,Sertularia,0.0,NA
2021,22,-2,3,YES,Tubularia sp.,0.0,NA
